gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000242485.7,1167.5368541300747,-1.8099326931178445,0.1426595615316291,-12.687075956816004,6.974119590114316e-37,2.6504034688028294e-35
ENSG00000301639.1,14.218527343406768,0.6066163661874474,0.7973583553806655,0.7607826043258101,0.4467869263382851,0.5157549683575373
ENSG00000272455.1,61.28434128486672,-1.0859932614558396,0.39049330363183393,-2.781080370278869,0.00541783225303169,0.01191537865643055
ENSG00000235098.10,11.77226260915852,-0.2602098463797326,1.1704522014783034,-0.22231565377132242,0.8240681670491631,0.8576902406965865
ENSG00000225905.2,2.8132061642616994,0.042270216627063525,1.7673076956395526,0.023917859199819078,0.9809181287762453,
ENSG00000225285.2,3.4288832209974203,-0.18193924255497143,1.416034904411502,-0.12848499848990982,0.8977651692946336,
ENSG00000179403.13,122.56004344622292,1.846724116446557,0.40217608393379256,4.591829773623661,4.393766871496364e-06,1.7392319272702455e-05
ENSG00000215915.10,3.2570627667854084,0.6011460636222669,1.5276012763722133,0.39352288644971806,0.6939333237447912,
ENSG00000160072.21,781.3390539813685,-1.7681180163191426,0.16197818364581665,-10.915778758115534,9.689527706344787e-28,2.4300200677961533e-26
ENSG00000290916.2,16.605180120924427,2.264611145941306,0.9306112502026773,2.4334663324219408,0.014955026148445183,0.02880792598614949
ENSG00000197785.15,750.7889508518176,-2.3049233199672545,0.18461844521624568,-12.48479434038929,9.037656176880897e-36,3.283337733428019e-34
ENSG00000205090.10,3.768953456519482,3.711309241219299,2.610718344419998,1.4215663091928863,0.15515219109820133,
ENSG00000160075.13,2716.307501737353,-1.1053053010249347,0.1327023140955537,-8.32920894076533,8.138432141864813e-17,9.744241064480075e-16
ENSG00000215014.5,95.02246958086216,1.831154955045131,0.4460114209187647,4.1056234642445455,4.032258440133326e-05,0.00013667944514728946
ENSG00000228594.4,1010.7849402754507,-0.3533733394967466,0.18696222179975655,-1.8900788410357174,0.05874741649430576,0.09047752180692872
ENSG00000286989.2,138.59101258824444,-0.0753410003113021,0.3183958770449967,-0.2366268087719448,0.8129463203713982,0.8478978341453277
ENSG00000272106.1,106.3451417088661,-0.39415787182542017,0.2734166032633216,-1.441601816133365,0.14941473581397363,0.20043769451100493
ENSG00000197530.14,791.3523521512955,0.35611416962035414,0.19060346773218906,1.8683509479518965,0.06171316949147827,0.0941689436206745
ENSG00000248333.10,492.2308767221193,-1.726734580027437,0.16276872444490506,-10.608515769329584,2.720359827557085e-26,6.226352863278138e-25
ENSG00000272004.2,4.522663965060322,-1.176951159652615,1.2361789214400793,-0.9520880345391527,0.3410523368071824,
ENSG00000189339.13,961.3105467007836,1.4539428107690817,0.1760834790416325,8.257122239306263,1.492265780691415e-16,1.745418011344423e-15
ENSG00000293187.1,72.73810404730817,0.5538781684138677,0.42530797392895586,1.302299045318131,0.19281417789680266,0.25066342849810935
ENSG00000269737.3,20.391960592824116,1.915488982459111,0.7554322443691328,2.5356198345210306,0.011224851632836428,0.02247009998589923
ENSG00000310190.1,5.613117429712178,1.4881431337687872,1.327951059324194,1.12063100768647,0.2624449605606245,
ENSG00000008128.24,87.38287765195207,-0.13698316829223933,0.2965976697249607,-0.4618484306342184,0.6441900175400834,0.7010414235055541
ENSG00000268575.1,63.532678795717935,2.493173984082825,0.5125926643218581,4.863850299889105,1.1512399791123582e-06,4.9802086897498485e-06
ENSG00000293188.2,788.5455926998784,0.9155151424820626,0.17492091629203704,5.2338803265446865,1.6598794420961575e-07,8.0552441001267e-07
ENSG00000290854.2,80.70937004967861,2.411486762013549,0.45021407280917164,5.356311380865443,8.493808040116705e-08,4.2801373653435087e-07
